景点名称	频数	景点名称	频数	共现频数	MAXC	MINC	景点名称	景点名称	共现频数	MAXC	MINC
神乐署	29	天安门广场	1345	14	0.482758621	0.010408922	Office of Divine Music	Tiananmen Square Tiananmen Guangchang	14	0.482758621	0.010408922
神乐署	29	商业街	743	12	0.413793103	0.01615074	Office of Divine Music	Commercial Street	12	0.413793103	0.01615074
神乐署	29	正阳门	502	11	0.379310345	0.021912351	Office of Divine Music	Qianmen	11	0.379310345	0.021912351
神乐署	29	箭楼	512	11	0.379310345	0.021484375	Office of Divine Music	Jianlou	11	0.379310345	0.021484375
神乐署	29	长安街	1388	10	0.344827586	0.007204611	Office of Divine Music	Chang an Street	10	0.344827586	0.007204611
神乐署	29	天坛	1115	30	1.034482759	0.02690583	Office of Divine Music	Temple of Heaven Tiantan Park	30	1.034482759	0.02690583
蜡像馆	29	八达岭	702	19	0.655172414	0.027065527	Beijing Wax Museum	Badaling National Forest Park	19	0.655172414	0.027065527
蜡像馆	29	明十三陵	206	17	0.586206897	0.082524272	Beijing Wax Museum	Ming Tombs Ming Shishan Ling	17	0.586206897	0.082524272
陶然亭公园	28	天坛	1115	20	0.714285714	0.01793722	Taoran Park	Temple of Heaven Tiantan Park	20	0.714285714	0.01793722
陶然亭公园	28	长安街	1388	10	0.357142857	0.007204611	Taoran Park	Chang an Street	10	0.357142857	0.007204611
帽儿胡同	28	南锣鼓巷	867	28	1	0.032295271	Mao er Hutong	Nanluoguxiang	28	1	0.032295271
帽儿胡同	28	什刹海	863	21	0.75	0.02433372	Mao er Hutong	Shichahai Scenic Resort	21	0.75	0.02433372
帽儿胡同	28	后海	809	20	0.714285714	0.024721879	Mao er Hutong	Back Lakes Hou Hai	20	0.714285714	0.024721879
帽儿胡同	28	烟袋斜街	433	19	0.678571429	0.043879908	Mao er Hutong	Yandai Xie Street	19	0.678571429	0.043879908
帽儿胡同	28	恭王府	555	19	0.678571429	0.034234234	Mao er Hutong	Gong Wang Fu	19	0.678571429	0.034234234
帽儿胡同	28	前海	598	17	0.607142857	0.028428094	Mao er Hutong	Qainhai Lake	17	0.607142857	0.028428094
帽儿胡同	28	鸦儿胡同	407	16	0.571428571	0.039312039	Mao er Hutong	Ya er Hutong	16	0.571428571	0.039312039
帽儿胡同	28	西海	569	15	0.535714286	0.026362039	Mao er Hutong	Beijing West Lakes Xi Hai	15	0.535714286	0.026362039
帽儿胡同	28	银锭桥	87	10	0.357142857	0.114942529	Mao er Hutong	Yinding Bridge	10	0.357142857	0.114942529
中和殿	28	太和殿	42	28	1	0.666666667	Hall of Middle Harmony Zhonghe Dian	Hall of Great Harmony Taihe Dian	28	1	0.666666667
中和殿	28	午门	115	26	0.928571429	0.226086957	Hall of Middle Harmony Zhonghe Dian	Meridian Gate Wu Men	26	0.928571429	0.226086957
中和殿	28	乾清宫	75	26	0.928571429	0.346666667	Hall of Middle Harmony Zhonghe Dian	Palace of Heavenly Purity	26	0.928571429	0.346666667
中和殿	28	长安街	1388	26	0.928571429	0.018731988	Hall of Middle Harmony Zhonghe Dian	Chang an Street	26	0.928571429	0.018731988
中和殿	28	坤宁宫	75	24	0.857142857	0.32	Hall of Middle Harmony Zhonghe Dian	Palace of Earthly Tranquility	24	0.857142857	0.32
中和殿	28	太和门	65	23	0.821428571	0.353846154	Hall of Middle Harmony Zhonghe Dian	Gate of Great Harmony Taihe Men	23	0.821428571	0.353846154
中和殿	28	御花园	87	23	0.821428571	0.264367816	Hall of Middle Harmony Zhonghe Dian	The Imperial Garden of The Palace Museum	23	0.821428571	0.264367816
中和殿	28	乾清门	68	22	0.785714286	0.323529412	Hall of Middle Harmony Zhonghe Dian	Gate of Heavenly Purity	22	0.785714286	0.323529412
中和殿	28	神武门	102	22	0.785714286	0.215686275	Hall of Middle Harmony Zhonghe Dian	Gate of Divie Prowess	22	0.785714286	0.215686275
中和殿	28	交泰殿	64	22	0.785714286	0.34375	Hall of Middle Harmony Zhonghe Dian	Hall of Union	22	0.785714286	0.34375
中和殿	28	天安门	896	19	0.678571429	0.021205357	Hall of Middle Harmony Zhonghe Dian	Gate of Heavenly Peace Tian an Men	19	0.678571429	0.021205357
中和殿	28	天安门广场	1345	19	0.678571429	0.014126394	Hall of Middle Harmony Zhonghe Dian	Tiananmen Square Tiananmen Guangchang	19	0.678571429	0.014126394
中和殿	28	景山公园	408	17	0.607142857	0.041666667	Hall of Middle Harmony Zhonghe Dian	Jingshan Park Jingshan Gongyuan	17	0.607142857	0.041666667
中和殿	28	文津街	482	12	0.428571429	0.024896266	Hall of Middle Harmony Zhonghe Dian	Wenjin Street	12	0.428571429	0.024896266
中和殿	28	人民英雄纪念碑	412	11	0.392857143	0.026699029	Hall of Middle Harmony Zhonghe Dian	Monument of the People s Heroes	11	0.392857143	0.026699029
中和殿	28	毛主席纪念堂	416	11	0.392857143	0.026442308	Hall of Middle Harmony Zhonghe Dian	Chairman Mao Memorial Hall Maozhuxi Jiniantang	11	0.392857143	0.026442308
中和殿	28	北海公园	533	11	0.392857143	0.020637899	Hall of Middle Harmony Zhonghe Dian	Beihai Park Beihai Gongyuan	11	0.392857143	0.020637899
中和殿	28	人民大会堂	423	10	0.357142857	0.023640662	Hall of Middle Harmony Zhonghe Dian	Great Hall of the People Renmin Dahuitang	10	0.357142857	0.023640662
中和殿	28	故宫	1155	29	1.035714286	0.025108225	Hall of Middle Harmony Zhonghe Dian	The Palace Museum	29	1.035714286	0.025108225
中和殿	28	保和殿	37	29	1.035714286	0.783783784	Hall of Middle Harmony Zhonghe Dian	Hall of Preserving Harmony Baohedian	29	1.035714286	0.783783784
金水桥	26	长安街	1388	26	1	0.018731988	Gold Water Bridge	Chang an Street	26	1	0.018731988
金水桥	26	故宫	1155	26	1	0.022510823	Gold Water Bridge	The Palace Museum	26	1	0.022510823
金水桥	26	天安门	896	20	0.769230769	0.022321429	Gold Water Bridge	Gate of Heavenly Peace Tian an Men	20	0.769230769	0.022321429
金水桥	26	天安门广场	1345	19	0.730769231	0.014126394	Gold Water Bridge	Tiananmen Square Tiananmen Guangchang	19	0.730769231	0.014126394
金水桥	26	午门	115	17	0.653846154	0.147826087	Gold Water Bridge	Meridian Gate Wu Men	17	0.653846154	0.147826087
金水桥	26	太和门	65	16	0.615384615	0.246153846	Gold Water Bridge	Gate of Great Harmony Taihe Men	16	0.615384615	0.246153846
金水桥	26	乾清门	68	16	0.615384615	0.235294118	Gold Water Bridge	Gate of Heavenly Purity	16	0.615384615	0.235294118
金水桥	26	乾清宫	75	16	0.615384615	0.213333333	Gold Water Bridge	Palace of Heavenly Purity	16	0.615384615	0.213333333
金水桥	26	坤宁宫	75	16	0.615384615	0.213333333	Gold Water Bridge	Palace of Earthly Tranquility	16	0.615384615	0.213333333
金水桥	26	御花园	87	16	0.615384615	0.183908046	Gold Water Bridge	The Imperial Garden of The Palace Museum	16	0.615384615	0.183908046
金水桥	26	太和殿	42	15	0.576923077	0.357142857	Gold Water Bridge	Hall of Great Harmony Taihe Dian	15	0.576923077	0.357142857
金水桥	26	保和殿	37	15	0.576923077	0.405405405	Gold Water Bridge	Hall of Preserving Harmony Baohedian	15	0.576923077	0.405405405
金水桥	26	中和殿	28	15	0.576923077	0.535714286	Gold Water Bridge	Hall of Middle Harmony Zhonghe Dian	15	0.576923077	0.535714286
金水桥	26	景山公园	408	15	0.576923077	0.036764706	Gold Water Bridge	Jingshan Park Jingshan Gongyuan	15	0.576923077	0.036764706
金水桥	26	神武门	102	15	0.576923077	0.147058824	Gold Water Bridge	Gate of Divie Prowess	15	0.576923077	0.147058824
金水桥	26	交泰殿	64	15	0.576923077	0.234375	Gold Water Bridge	Hall of Union	15	0.576923077	0.234375
金水桥	26	南锣鼓巷	867	11	0.423076923	0.012687428	Gold Water Bridge	Nanluoguxiang	11	0.423076923	0.012687428
金水桥	26	文津街	482	10	0.384615385	0.020746888	Gold Water Bridge	Wenjin Street	10	0.384615385	0.020746888
法华寺	25	天坛	1115	23	0.92	0.020627803	Beijing Fahua Temple	Temple of Heaven Tiantan Park	23	0.92	0.020627803
法华寺	25	皇穹宇	550	16	0.64	0.029090909	Beijing Fahua Temple	Imperial Vault of Heaven	16	0.64	0.029090909
法华寺	25	祈年殿	555	16	0.64	0.028828829	Beijing Fahua Temple	Hall of Prayer for Good Harvest	16	0.64	0.028828829
西什库教堂	25	紫光阁	31	16	0.64	0.516129032	Xishiku Church	Ziguang Pavilion of Beijing	16	0.64	0.516129032
西什库教堂	25	王府井	897	12	0.48	0.013377926	Xishiku Church	Wangfujing Main Streeet	12	0.48	0.013377926
西什库教堂	25	故宫	1155	11	0.44	0.00952381	Xishiku Church	The Palace Museum	11	0.44	0.00952381
西什库教堂	25	天安门广场	1345	10	0.4	0.007434944	Xishiku Church	Tiananmen Square Tiananmen Guangchang	10	0.4	0.007434944
中华民族园	24	鸟巢	787	20	0.833333333	0.025412961	China Nationalities Museum China Ethnic Culture Park	Niaochao National Stadium	20	0.833333333	0.025412961
中华民族园	24	奥林匹克公园	745	20	0.833333333	0.026845638	China Nationalities Museum China Ethnic Culture Park	Olympic Park	20	0.833333333	0.026845638
中华民族园	24	水立方	652	19	0.791666667	0.029141104	China Nationalities Museum China Ethnic Culture Park	Water Cube	19	0.791666667	0.029141104
五道营胡同	24	安定门	382	20	0.833333333	0.052356021	Wudaoying Hutong	Ding anmen	20	0.833333333	0.052356021
五道营胡同	24	雍和宫	530	20	0.833333333	0.037735849	Wudaoying Hutong	Lama Temple Yonghegong	20	0.833333333	0.037735849
五道营胡同	24	国子监	369	18	0.75	0.048780488	Wudaoying Hutong	Guo Zi Jian The Imperial College	18	0.75	0.048780488
五道营胡同	24	首都博物馆	216	12	0.5	0.055555556	Wudaoying Hutong	Beijing Capital Museum	12	0.5	0.055555556
五道营胡同	24	南锣鼓巷	867	10	0.416666667	0.011534025	Wudaoying Hutong	Nanluoguxiang	10	0.416666667	0.011534025
丹陛桥	23	回音壁	71	20	0.869565217	0.281690141	Danbi Bridge	Echo Wall	20	0.869565217	0.281690141
丹陛桥	23	神乐署	29	17	0.739130435	0.586206897	Danbi Bridge	Office of Divine Music	17	0.739130435	0.586206897
丹陛桥	23	天坛	1115	23	1	0.020627803	Danbi Bridge	Temple of Heaven Tiantan Park	23	1	0.020627803
丹陛桥	23	祈年殿	555	23	1	0.041441441	Danbi Bridge	Hall of Prayer for Good Harvest	23	1	0.041441441
丹陛桥	23	皇穹宇	550	23	1	0.041818182	Danbi Bridge	Imperial Vault of Heaven	23	1	0.041818182
紫竹院公园	23	国家图书馆	79	20	0.869565217	0.253164557	Black Bamboo Park	National Library of China	20	0.869565217	0.253164557
紫竹院公园	23	颐和园	926	11	0.47826087	0.01187905	Black Bamboo Park	Summer Palace Yiheyuan	11	0.47826087	0.01187905
紫竹院公园	23	北京大学	1023	10	0.434782609	0.009775171	Black Bamboo Park	Peking University Beijing Da Xue	10	0.434782609	0.009775171
储秀宫	22	长安街	1388	20	0.909090909	0.014409222	Chuxiu Palace	Chang an Street	20	0.909090909	0.014409222
储秀宫	22	午门	115	20	0.909090909	0.173913043	Chuxiu Palace	Meridian Gate Wu Men	20	0.909090909	0.173913043
储秀宫	22	乾清门	68	19	0.863636364	0.279411765	Chuxiu Palace	Gate of Heavenly Purity	19	0.863636364	0.279411765
储秀宫	22	乾清宫	75	19	0.863636364	0.253333333	Chuxiu Palace	Palace of Heavenly Purity	19	0.863636364	0.253333333
储秀宫	22	坤宁宫	75	19	0.863636364	0.253333333	Chuxiu Palace	Palace of Earthly Tranquility	19	0.863636364	0.253333333
储秀宫	22	交泰殿	64	19	0.863636364	0.296875	Chuxiu Palace	Hall of Union	19	0.863636364	0.296875
储秀宫	22	太和门	65	19	0.863636364	0.292307692	Chuxiu Palace	Gate of Great Harmony Taihe Men	19	0.863636364	0.292307692
储秀宫	22	神武门	102	19	0.863636364	0.18627451	Chuxiu Palace	Gate of Divie Prowess	19	0.863636364	0.18627451
储秀宫	22	保和殿	37	18	0.818181818	0.486486486	Chuxiu Palace	Hall of Preserving Harmony Baohedian	18	0.818181818	0.486486486
储秀宫	22	太和殿	42	18	0.818181818	0.428571429	Chuxiu Palace	Hall of Great Harmony Taihe Dian	18	0.818181818	0.428571429
储秀宫	22	中和殿	28	17	0.772727273	0.607142857	Chuxiu Palace	Hall of Middle Harmony Zhonghe Dian	17	0.772727273	0.607142857
储秀宫	22	天安门	896	16	0.727272727	0.017857143	Chuxiu Palace	Gate of Heavenly Peace Tian an Men	16	0.727272727	0.017857143
储秀宫	22	天安门广场	1345	16	0.727272727	0.011895911	Chuxiu Palace	Tiananmen Square Tiananmen Guangchang	16	0.727272727	0.011895911
储秀宫	22	景山公园	408	14	0.636363636	0.034313725	Chuxiu Palace	Jingshan Park Jingshan Gongyuan	14	0.636363636	0.034313725
储秀宫	22	金水桥	26	11	0.5	0.423076923	Chuxiu Palace	Gold Water Bridge	11	0.5	0.423076923
储秀宫	22	文津街	482	10	0.454545455	0.020746888	Chuxiu Palace	Wenjin Street	10	0.454545455	0.020746888
储秀宫	22	故宫	1155	22	1	0.019047619	Chuxiu Palace	The Palace Museum	22	1	0.019047619
储秀宫	22	御花园	87	22	1	0.252873563	Chuxiu Palace	The Imperial Garden of The Palace Museum	22	1	0.252873563
中华民族博物院	22	鸟巢	787	19	0.863636364	0.024142313	China Nationalities Museum China Ethnic Culture Park	Niaochao National Stadium	19	0.863636364	0.024142313
中华民族博物院	22	奥林匹克公园	745	19	0.863636364	0.025503356	China Nationalities Museum China Ethnic Culture Park	Olympic Park	19	0.863636364	0.025503356
中华民族博物院	22	水立方	652	17	0.772727273	0.02607362	China Nationalities Museum China Ethnic Culture Park	Water Cube	17	0.772727273	0.02607362
中华民族博物院	22	中华民族园	24	22	1	0.916666667	China Nationalities Museum China Ethnic Culture Park	China Nationalities Museum China Ethnic Culture Park	22	1	0.916666667
首都体育馆	21	国家图书馆	79	18	0.857142857	0.227848101	Capital Indoor Stadium	National Library of China	18	0.857142857	0.227848101
首都体育馆	21	紫竹院公园	23	11	0.523809524	0.47826087	Capital Indoor Stadium	Black Bamboo Park	11	0.523809524	0.47826087
德胜门箭楼	20	八达岭	702	19	0.95	0.027065527	Deshengmen Jianlou	Badaling National Forest Park	19	0.95	0.027065527
角楼	19	故宫	1155	19	1	0.016450216	Turret of The Palace Museum	The Palace Museum	19	1	0.016450216
角楼	19	景山公园	408	15	0.789473684	0.036764706	Turret of The Palace Museum	Jingshan Park Jingshan Gongyuan	15	0.789473684	0.036764706
角楼	19	文津街	482	12	0.631578947	0.024896266	Turret of The Palace Museum	Wenjin Street	12	0.631578947	0.024896266
角楼	19	北海公园	533	12	0.631578947	0.022514071	Turret of The Palace Museum	Beihai Park Beihai Gongyuan	12	0.631578947	0.022514071
角楼	19	天安门广场	1345	12	0.631578947	0.008921933	Turret of The Palace Museum	Tiananmen Square Tiananmen Guangchang	12	0.631578947	0.008921933
角楼	19	天安门	896	11	0.578947368	0.012276786	Turret of The Palace Museum	Gate of Heavenly Peace Tian an Men	11	0.578947368	0.012276786
梅兰芳纪念馆	19	什刹海	863	18	0.947368421	0.020857474	Mei Lanfang Memorial	Shichahai Scenic Resort	18	0.947368421	0.020857474
梅兰芳纪念馆	19	恭王府	555	16	0.842105263	0.028828829	Mei Lanfang Memorial	Gong Wang Fu	16	0.842105263	0.028828829
梅兰芳纪念馆	19	南锣鼓巷	867	11	0.578947368	0.012687428	Mei Lanfang Memorial	Nanluoguxiang	11	0.578947368	0.012687428
梅兰芳纪念馆	19	烟袋斜街	433	10	0.526315789	0.023094688	Mei Lanfang Memorial	Yandai Xie Street	10	0.526315789	0.023094688
梅兰芳纪念馆	19	前海	598	10	0.526315789	0.016722408	Mei Lanfang Memorial	Qainhai Lake	10	0.526315789	0.016722408
梅兰芳纪念馆	19	后海	809	10	0.526315789	0.012360939	Mei Lanfang Memorial	Back Lakes Hou Hai	10	0.526315789	0.012360939
中华世纪坛	19	军事博物馆	82	18	0.947368421	0.219512195	China Millennium Monument	Chinese Military Museum	18	0.947368421	0.219512195
中华世纪坛	19	玉渊潭公园	30	15	0.789473684	0.5	China Millennium Monument	Yuyuantan Park	15	0.789473684	0.5
地坛庙会	18	地坛公园	99	18	1	0.181818182	Ditan Temple Fair	Ditan Park	18	1	0.181818182
皇极殿	18	保和殿	37	18	1	0.486486486	Hall of Great Supremacy	Hall of Preserving Harmony Baohedian	18	1	0.486486486
皇极殿	18	太和殿	42	17	0.944444444	0.404761905	Hall of Great Supremacy	Hall of Great Harmony Taihe Dian	17	0.944444444	0.404761905
皇极殿	18	长安街	1388	16	0.888888889	0.011527378	Hall of Great Supremacy	Chang an Street	16	0.888888889	0.011527378
皇极殿	18	午门	115	14	0.777777778	0.12173913	Hall of Great Supremacy	Meridian Gate Wu Men	14	0.777777778	0.12173913
皇极殿	18	交泰殿	64	12	0.666666667	0.1875	Hall of Great Supremacy	Hall of Union	12	0.666666667	0.1875
皇极殿	18	景山公园	408	12	0.666666667	0.029411765	Hall of Great Supremacy	Jingshan Park Jingshan Gongyuan	12	0.666666667	0.029411765
皇极殿	18	储秀宫	22	11	0.611111111	0.5	Hall of Great Supremacy	Chuxiu Palace	11	0.611111111	0.5
皇极殿	18	中和殿	28	11	0.611111111	0.392857143	Hall of Great Supremacy	Hall of Middle Harmony Zhonghe Dian	11	0.611111111	0.392857143
皇极殿	18	太和门	65	11	0.611111111	0.169230769	Hall of Great Supremacy	Gate of Great Harmony Taihe Men	11	0.611111111	0.169230769
皇极殿	18	乾清门	68	11	0.611111111	0.161764706	Hall of Great Supremacy	Gate of Heavenly Purity	11	0.611111111	0.161764706
皇极殿	18	天安门	896	11	0.611111111	0.012276786	Hall of Great Supremacy	Gate of Heavenly Peace Tian an Men	11	0.611111111	0.012276786
皇极殿	18	天安门广场	1345	11	0.611111111	0.008178439	Hall of Great Supremacy	Tiananmen Square Tiananmen Guangchang	11	0.611111111	0.008178439
皇极殿	18	九龙壁	46	10	0.555555556	0.217391304	Hall of Great Supremacy	The Nine Dragon Screen of The Palace Museum	10	0.555555556	0.217391304
皇极殿	18	故宫	1155	19	1.055555556	0.016450216	Hall of Great Supremacy	The Palace Museum	19	1.055555556	0.016450216
皇极殿	18	神武门	102	19	1.055555556	0.18627451	Hall of Great Supremacy	Gate of Divie Prowess	19	1.055555556	0.18627451
皇极殿	18	御花园	87	19	1.055555556	0.218390805	Hall of Great Supremacy	The Imperial Garden of The Palace Museum	19	1.055555556	0.218390805
皇极殿	18	坤宁宫	75	19	1.055555556	0.253333333	Hall of Great Supremacy	Palace of Earthly Tranquility	19	1.055555556	0.253333333
皇极殿	18	乾清宫	75	19	1.055555556	0.253333333	Hall of Great Supremacy	Palace of Heavenly Purity	19	1.055555556	0.253333333
中国人民大学	18	大学	599	16	0.888888889	0.026711185	Renmin University of China	University	16	0.888888889	0.026711185
中国人民大学	18	清华大学	532	14	0.777777778	0.026315789	Renmin University of China	Tsinghua University	14	0.777777778	0.026315789
中国人民大学	18	北京大学	1023	14	0.777777778	0.013685239	Renmin University of China	Peking University Beijing Da Xue	14	0.777777778	0.013685239
中国人民大学	18	圆明园	743	12	0.666666667	0.01615074	Renmin University of China	Old Summer Palace Yuanmingyuan	12	0.666666667	0.01615074
中国人民大学	18	颐和园	926	11	0.611111111	0.01187905	Renmin University of China	Summer Palace Yiheyuan	11	0.611111111	0.01187905
